Nirp Bhandari# Avantika Shetty# Radhika Chetan# Saikmar# Ananth Vel# Arvind Rao# Sidd Moolimani
Sriimrali# Rachita Ram
Pneeth Rajkmar# Anjali# Adah Sharma# Girish Karnad# Rangayana Ragh# Vikram Singh
Shiva Rajkmar# Karnya Ram# Nabha Natesh
Sharan# Haripriya# Yathiraj Jaggesh
Ar Gowda# Aishwarya Nag# Nithya Ram
Dhrva Sarja# Rachita Ram
Pradeep# Kannika Tiwari# Sdeep
Vivek Narasimhan# Deepa Sannidhi# Anish Tejeshwar# Sindh Lokanath
Sdeep# Chiranjeevi Sarja# Sameera Reddy# Nikeesha Patel# P. Ravi Shankar
Ganesh# Amlya
Pneeth Rajkmar# Bhavana# Yogesh# Girish Karnad
Komal Kmar# Parl Yadav# Rekha Vedavyas
Ravichandran# Daisy Bopanna# Harshika Poonacha
Tarn Chandra# Bhama# Sanjjanaa
Yogesh# Radhika Pandit# Raj Talikote# Rakesh Adiga
Pneeth Rajkmar# Nidhi Sbbaiah# Priyamani# Jackie Shroff# 1
Yogesh# Ramya# Sman Ranganathan# 1
Diganth# Aindrita Ray
Aditya# Atl Klkarni# Aakanksha Manskhani
Dhrva Sarja# Radhika Pandit# Nagathihalli Chandrashekhar# Tarn Chandra# Tabla Nani
 Pneeth Rajkmar# Yogesh# Srinagar Kitty# Radhika Pandit 
Darshan# Deepa Sannidhi# R. Sarathkmar
Yash# Oviya
Vishnvardhan# Avinash# Akhil Sahni# Sandhya# Vimala Raman# Bhavana# Lakshmi Gopalaswamy# Komal Kmar# Srinivasa Mrthy# Ramesh Bhat
 Shivrajkmar# Sadha# Sanjana 
Ambarish# Sdeep# Aindrita Ray
 Diganth# Nidhi Sbbaiah 
Ajay Rao# Radhika Pandit# Umashri# Achyth Kmar# Sharan# Pradeep Bogadi# Harsha# Chandra
Ganesh# Anant Nag# Rajesh Krishnan# Diganth# Daisy Bopanna# Neeth# Bhavana Rao
Upendra# Pooja Gandhi# Natanya Singh# Brindha Parekh# Sman Ranganath# Saloni Aswani
Ganesh# Anant Nag# Roma# Avinash# Tara
Sdeep# Ramya# An Prabhakar
Radhika Pandit# Shbha Poonja# Sangeetha Shetty# Manasi# Yash# Skanda# Manoj# Harsha
 Sdeep# Vijay Raghavendra# Diganth# Naga Kiran# Jennifer Kotwal 
Shrti# Rashmi
Yogesh# Nandita
Prajwal Devaraj# Aindrita Ray# Sadh Kokila# Komal# Harish
Kiran Srinivas# Pooja gandhi# Shasi
Golden Star Ganesh## Rekha Vedavyas## Avinash## Komal Kmar
Ganesh# Amoolya# Komal Kmar
Kamal Haasan# Ramesh Arvind# Shrthi# Daisy Bopanna# Urvashi# Anirdh
 Sondarya# Ramesh Aravind# Vishnvardhan (actor)# Avinash# Prema# Dwarakish 
Puneeth Rajkmar# Anitha
Shivarajkmar# Shilpa
Sdeep# Rekha Vedavyas
Shivarajkmar# Upendra# Sonali Bendre
Girish Karnad# Tara
